# wl wmean ewmean
1.155330352228513675e+03 5.170744127155662007e+00 3.564381868160344524e-01
1.155730352228513539e+03 5.188125406043308629e+00 3.613076426179637757e-01
1.156130352228513402e+03 5.166569024853561842e+00 3.398427502486974228e-01
1.156530352228513493e+03 5.281890805267182465e+00 3.543277676064328086e-01
1.156930352228513584e+03 5.235199664333819669e+00 3.640835474071719702e-01
1.157330352228513448e+03 5.265255639037362378e+00 3.485388224197939477e-01
1.157730352228513311e+03 5.225824516230337835e+00 3.265690034425599020e-01
1.158130352228513402e+03 5.327989902509689735e+00 3.648302665507226483e-01
1.158530352228513493e+03 5.357471888856467856e+00 3.755208543065445270e-01
1.158930352228513357e+03 5.392570789956780075e+00 3.605967264525719029e-01
1.159330352228513220e+03 5.423441162441019259e+00 3.707697636483881509e-01
1.159730352228513311e+03 5.484519064419157708e+00 3.783075647032269617e-01
1.160130352228513402e+03 5.518140676536359202e+00 3.816119114588693018e-01
1.160530352228513266e+03 5.557289231149067810e+00 3.794851971182240935e-01
1.160930352228513129e+03 5.572828200093380424e+00 3.798232534562305251e-01
1.161330352228513220e+03 5.558446964179927896e+00 3.355297771934460105e-01
1.161730352228513311e+03 5.637251177187756035e+00 3.869020846456587281e-01
1.162130352228513175e+03 5.646042397880226993e+00 3.865587361751315343e-01
1.162530352228513038e+03 5.687693168920635145e+00 3.935337634912049465e-01
1.162930352228513129e+03 5.680583434181897928e+00 3.716805653098291806e-01
1.163330352228513220e+03 5.726907586960424901e+00 3.962368118006266982e-01
1.163730352228513084e+03 5.795831569441125986e+00 3.919131716899721951e-01
1.164130352228512947e+03 5.778083112235751884e+00 3.989226847668157494e-01
1.164530352228513038e+03 5.811764292729902692e+00 4.012201237041622126e-01
1.164930352228513129e+03 5.828708620292273324e+00 4.011980933025452445e-01
1.165330352228512993e+03 5.873052485733302852e+00 4.017609218781130753e-01
1.165730352228512857e+03 5.910360511764196190e+00 3.783680494129172955e-01
1.166130352228512947e+03 5.885074129097482398e+00 3.921496827738197299e-01
1.166530352228513038e+03 5.953128543699956587e+00 3.922021529256731198e-01
1.166930352228512902e+03 5.987535900921994170e+00 4.073297731781032605e-01
1.167330352228512766e+03 6.006937140375018913e+00 4.020015116097465646e-01
1.167730352228512857e+03 6.023807636882268390e+00 3.884706389537551097e-01
1.168130352228512947e+03 6.036492515412912319e+00 3.860848554350602702e-01
1.168530352228512811e+03 6.086087960207930081e+00 3.871020282321271933e-01
1.168930352228512675e+03 6.174741446283364077e+00 3.755562064140310907e-01
1.169330352228512766e+03 6.259908303521169337e+00 3.825510444487453809e-01
1.169730352228512857e+03 6.181862099072159999e+00 3.841938178623287570e-01
1.170130352228512720e+03 6.193612677668632216e+00 3.980100533091430193e-01
1.170530352228512584e+03 6.215082611678777624e+00 3.958385974617845138e-01
1.170930352228512675e+03 6.230565720761180870e+00 3.945508413375211076e-01
1.171330352228512766e+03 6.253308177876914620e+00 3.944596400082262533e-01
1.171730352228512629e+03 6.286751314446394012e+00 3.963761639156619943e-01
1.172130352228512493e+03 6.293108945226288498e+00 3.896294105344800807e-01
1.172530352228512584e+03 6.338573364678103061e+00 3.931236685846729584e-01
1.172930352228512675e+03 6.356931118911177236e+00 3.854327200837250889e-01
1.173330352228512538e+03 6.348394275516134222e+00 3.851438106301652842e-01
1.173730352228512402e+03 6.395704830811209440e+00 3.815705596160821611e-01
1.174130352228512493e+03 6.414762154717529086e+00 3.793431026298769715e-01
1.174530352228512584e+03 6.435883255631368094e+00 3.764650934014169281e-01
1.174930352228512447e+03 6.448735546136275865e+00 3.765785763364711269e-01
1.175330352228512311e+03 6.496049482800082764e+00 3.637195569906730985e-01
1.175730352228512402e+03 6.509745514744208705e+00 3.643789247016172572e-01
1.176130352228512493e+03 6.531196617094420453e+00 3.672006275433539746e-01
1.176530352228512356e+03 6.466363378352193436e+00 3.200460378803596240e-01
1.176930352228512220e+03 6.521080388804599615e+00 3.312846721629491009e-01
1.177330352228512311e+03 6.572965334990374053e+00 3.634466724982087782e-01
1.177730352228512402e+03 6.597402123637288618e+00 3.619618374042277154e-01
1.178130352228512265e+03 6.615413956986667898e+00 3.551961189415967501e-01
1.178530352228512129e+03 6.636658704893039662e+00 3.507645445096188030e-01
1.178930352228512220e+03 6.628194322317429332e+00 3.403664812225680736e-01
1.179330352228512311e+03 6.690838287085060010e+00 3.458569609784488130e-01
1.179730352228512174e+03 6.715892169926297228e+00 3.449310021954443140e-01
1.180130352228512038e+03 6.754829970628582814e+00 3.442711847605680053e-01
1.180530352228512129e+03 6.682360755144530984e+00 3.123380926675519142e-01
1.180930352228512220e+03 6.785850154431622983e+00 3.316990120380936546e-01
1.181330352228512083e+03 6.884536395566161815e+00 3.220473157241094952e-01
1.181730352228511947e+03 6.857373662996860908e+00 3.127334552790048128e-01
1.182130352228512038e+03 6.911627864677941879e+00 3.284996665327670762e-01
1.182530352228512129e+03 6.974035092404317737e+00 3.347328711653155819e-01
1.182930352228511993e+03 6.976180343373274084e+00 3.045679410621056071e-01
1.183330352228511856e+03 6.919232353272176006e+00 2.965665555580944690e-01
1.183730352228511947e+03 7.107767817749276240e+00 3.241463462138906015e-01
1.184130352228512038e+03 7.142848542969886694e+00 3.172237981183537725e-01
1.184530352228511902e+03 7.220625145235817222e+00 3.197774599221130942e-01
1.184930352228511765e+03 7.308877166230142386e+00 3.208509704191656597e-01
1.185330352228511856e+03 7.330279460803946101e+00 3.119379456363634562e-01
1.185730352228511947e+03 7.443774638537687949e+00 3.123338091087561330e-01
1.186130352228511811e+03 7.282301909128708672e+00 2.677882133442169854e-01
1.186530352228511674e+03 7.553138159803838292e+00 3.054913831737243179e-01
1.186930352228511765e+03 7.646397347746792583e+00 3.151358810201163596e-01
1.187330352228511856e+03 7.750862171481958995e+00 3.142762569407586692e-01
1.187730352228511720e+03 7.816823031598741700e+00 3.073968878779468894e-01
1.188130352228511583e+03 7.915555480322299609e+00 3.128551692309743948e-01
1.188530352228511674e+03 7.939389278274783912e+00 2.938805251413912356e-01
1.188930352228511765e+03 8.101105062354015729e+00 3.120859589765012099e-01
1.189330352228511629e+03 8.141206961820460108e+00 3.064323206670185318e-01
1.189730352228511492e+03 8.242963309820552809e+00 3.043257115383169453e-01
1.190130352228511583e+03 8.165416227728563570e+00 2.693823959039681193e-01
1.190530352228511674e+03 8.444613123742961136e+00 3.043453623392336493e-01
1.190930352228511538e+03 8.478403528719834270e+00 3.036065791978409534e-01
1.191330352228511401e+03 8.562487792532298414e+00 2.994616560485665047e-01
1.191730352228511492e+03 8.601055831929430795e+00 2.876693814613411893e-01
1.192130352228511583e+03 8.706500951775865360e+00 3.049117529841776086e-01
1.192530352228511447e+03 8.788118729054545497e+00 3.029793056278560770e-01
1.192930352228511310e+03 8.876799903667535574e+00 3.057540755944667676e-01
1.193330352228511401e+03 8.946368189077038124e+00 3.036665396636750169e-01
1.193730352228511492e+03 8.944733368506314619e+00 2.395092255211420385e-01
1.194130352228511356e+03 9.121209920193456000e+00 2.121387079047075686e-01
1.194530352228511219e+03 9.226524092981277292e+00 2.934375259189610508e-01
1.194930352228511310e+03 9.267939966923002260e+00 2.985805229850457820e-01
1.195330352228511401e+03 9.344779203069339957e+00 2.968889831964923731e-01
1.195730352228511265e+03 9.473522052536418769e+00 2.982204071861939143e-01
1.196130352228511128e+03 9.434164786322794427e+00 2.762757318032874609e-01
1.196530352228511219e+03 9.592504123424236084e+00 2.996679461078801121e-01
1.196930352228511310e+03 9.688480932497718356e+00 3.032796812670772724e-01
1.197330352228511174e+03 9.734585174010982556e+00 2.693665406593041545e-01
1.197730352228511038e+03 9.860255664166750478e+00 2.994577623641760944e-01
1.198130352228511128e+03 1.000732829729641971e+01 2.959983353683526830e-01
1.198530352228511219e+03 1.009978133505672915e+01 2.954991835179539561e-01
1.198930352228511083e+03 1.014907417312617177e+01 3.069501599630001798e-01
1.199330352228510947e+03 1.023024458339728149e+01 2.817503613547452934e-01
1.199730352228511038e+03 1.038155997918456741e+01 3.056125068141990475e-01
1.200130352228511128e+03 1.050714017024896663e+01 3.057025737406900423e-01
1.200530352228510992e+03 1.057018622456071277e+01 2.949006675451423809e-01
1.200930352228510856e+03 1.071174507095283523e+01 3.070455042466982420e-01
1.201330352228510947e+03 1.085151944372148236e+01 3.048111482603181321e-01
1.201730352228511038e+03 1.097890571750844124e+01 3.103695901429997517e-01
1.202130352228510901e+03 1.112804876822328204e+01 3.021623188905238622e-01
1.202530352228510765e+03 1.125927169676407580e+01 3.092105074346297444e-01
1.202930352228510856e+03 1.140265300486122513e+01 3.069548042967693569e-01
1.203330352228510947e+03 1.154601323063441853e+01 3.100601003206184814e-01
1.203730352228510810e+03 1.169657223072711005e+01 3.198453501299041157e-01
1.204130352228510674e+03 1.187999762399189763e+01 3.176492591398558663e-01
1.204530352228510765e+03 1.203237086362736896e+01 2.847645792190351965e-01
1.204930352228510856e+03 1.217156756274442664e+01 3.209972822577345508e-01
1.205330352228510719e+03 1.231696354730314091e+01 3.094242806709661120e-01
1.205730352228510583e+03 1.238965940920114051e+01 2.965720716568220339e-01
1.206130352228510674e+03 1.272494586954436002e+01 3.025483084265225275e-01
1.206530352228510765e+03 1.289660365146392884e+01 3.332209644262505432e-01
1.206930352228510628e+03 1.310923017504229904e+01 3.262251810036532196e-01
1.207330352228510492e+03 1.332242701460811851e+01 3.294525854187987934e-01
1.207730352228510583e+03 1.353110260762637829e+01 3.307110463356036645e-01
1.208130352228510674e+03 1.369719442528070630e+01 3.183517499472603429e-01
1.208530352228510537e+03 1.388098374097483934e+01 3.276335294243149510e-01
1.208930352228510401e+03 1.406692609916282599e+01 3.400995484426056481e-01
1.209330352228510492e+03 1.435560373063990269e+01 3.107114093389199416e-01
1.209730352228510583e+03 1.478834590952963879e+01 3.205203186134439330e-01
1.210130352228510446e+03 1.468818741456375676e+01 3.512032832117835124e-01
1.210530352228510310e+03 1.458776982819220258e+01 3.365731587122504087e-01
1.210930352228510401e+03 1.542209406245088843e+01 3.468572547621725510e-01
1.211330352228510492e+03 1.541180756365652904e+01 3.470432309242218460e-01
1.211730352228510355e+03 1.565130199889883755e+01 3.226870883568576098e-01
1.212130352228510219e+03 1.589915935060197860e+01 3.665346648434585908e-01
1.212530352228510310e+03 1.614424603674251912e+01 3.571528418677454852e-01
1.212930352228510401e+03 1.641100399781774755e+01 3.663915376763505205e-01
1.213330352228510264e+03 1.651190610864550834e+01 3.651195612815631986e-01
1.213730352228510128e+03 1.622688144644339658e+01 2.627141533777005988e-01
1.214130352228510219e+03 1.675088477088031169e+01 3.560489437005534552e-01
1.214530352228510310e+03 1.692250605153070708e+01 3.780145201287955503e-01
1.214930352228510174e+03 1.692474859114043184e+01 3.730564613898057491e-01
1.215330352228510037e+03 1.671365070859571844e+01 3.762941719623903447e-01
1.215730352228510128e+03 1.532908669545066438e+01 3.668250119491304750e-01
1.216130352228510219e+03 1.867045144227138564e+01 4.424617991172317133e-01
1.216530352228510083e+03 1.770695632113573481e+01 4.301263113783950209e-01
1.216930352228509946e+03 1.707121714427277226e+01 4.256363938717766526e-01
1.217330352228510037e+03 1.457602306513486035e+01 3.933989570406311032e-01
1.217730352228510128e+03 1.170503686279244704e+01 3.963512949489376158e-01
1.218130352228509992e+03 1.220325155190284505e+01 4.106259927078244609e-01
1.218530352228509855e+03 1.307513231102253926e+01 3.470936931095913724e-01
1.218930352228509946e+03 1.296525135914482441e+01 3.559789258579012516e-01
1.219330352228510037e+03 1.257604465249918135e+01 3.458809469398254066e-01
1.219730352228509901e+03 1.232832260721990991e+01 3.419299334961224957e-01
1.220130352228509764e+03 1.216752200860243249e+01 3.399621767096129843e-01
1.220530352228509855e+03 1.193014422679424769e+01 3.396138835956609148e-01
1.220930352228509946e+03 1.174523320758455291e+01 3.370536492339144541e-01
1.221330352228509810e+03 1.150636211653722363e+01 3.312197907962941001e-01
1.221730352228509673e+03 1.142912930132910709e+01 3.323028722813878288e-01
1.222130352228509764e+03 1.033763745986822258e+01 3.210281276054711141e-01
1.222530352228509855e+03 1.128241015479557952e+01 3.301416769518660810e-01
1.222930352228509719e+03 1.124531815849464955e+01 3.329724081297592564e-01
1.223330352228509582e+03 1.108545846915138178e+01 3.296120882239588767e-01
1.223730352228509673e+03 1.107629544790689025e+01 3.371232153641944840e-01
1.224130352228509764e+03 1.068638243886254635e+01 3.239026870914777922e-01
1.224530352228509628e+03 1.082234367864029778e+01 3.345136181123307129e-01
1.224930352228509491e+03 1.074123259002590380e+01 3.248110242566527583e-01
1.225330352228509582e+03 1.065666326561452770e+01 3.218436191091060272e-01
1.225730352228509673e+03 1.056308509568533438e+01 3.319801069286478223e-01
1.226130352228509537e+03 1.028794103952781391e+01 3.167082561619501413e-01
1.226530352228509400e+03 1.061272661522581906e+01 3.242897077353135149e-01
1.226930352228509491e+03 1.036725347152182941e+01 3.162541320599661643e-01
1.227330352228509582e+03 1.032717890888233647e+01 3.184127103952751892e-01
1.227730352228509446e+03 1.032845002866252315e+01 3.157132128521003001e-01
1.228130352228509309e+03 1.035537098135922207e+01 3.169944017638383627e-01
1.228530352228509400e+03 1.049038675354661798e+01 3.140883366328428017e-01
1.228930352228509491e+03 1.014407696400017400e+01 3.127630268306147432e-01
1.229330352228509355e+03 1.032182774165286610e+01 3.114171437416153321e-01
1.229730352228509219e+03 1.033918956695244873e+01 3.493093425862143775e-01
1.230130352228509309e+03 1.033957271442883830e+01 3.496864068698566919e-01
1.230530352228509400e+03 1.037111248937796049e+01 3.074565177573868602e-01
1.230930352228509264e+03 1.017303495495359478e+01 3.164250828279369654e-01
1.231330352228509128e+03 1.016068654682656636e+01 3.023366649857600064e-01
1.231730352228509219e+03 1.043443809298988079e+01 3.068864841725106318e-01
1.232130352228509309e+03 1.017472842187961568e+01 3.022775930533622701e-01
1.232530352228509173e+03 1.031784770492664194e+01 3.404018057514991424e-01
1.232930352228509037e+03 1.041589962509156919e+01 3.396338877843625426e-01
1.233330352228509128e+03 1.026808929113616564e+01 3.379656887040493052e-01
1.233730352228509219e+03 1.056892374735658358e+01 3.499003964852289705e-01
1.234130352228509082e+03 1.046049945012484272e+01 3.425743568784668236e-01
1.234530352228508946e+03 1.064812580932993846e+01 3.382269433343018106e-01
1.234930352228509037e+03 1.041791317711521891e+01 3.402390881176120541e-01
1.235330352228509128e+03 1.050494295551758661e+01 3.428837504598148400e-01
1.235730352228508991e+03 1.047989010306973512e+01 3.266725534337990844e-01
1.236130352228508855e+03 1.003395734391670580e+01 4.511891447673459510e-01
1.236530352228508946e+03 1.048163536568446297e+01 3.295086613012041532e-01
1.236930352228509037e+03 1.020526234909081431e+01 3.465132597555942717e-01
1.237330352228508900e+03 1.008883808699173201e+01 2.770022534034927153e-01
1.237730352228508764e+03 1.018692173068617457e+01 2.858068259595645255e-01
1.238130352228508855e+03 1.002297053099132818e+01 2.753029017615123974e-01
1.238530352228508946e+03 9.787145242667607548e+00 2.757502393708718413e-01
1.238930352228508809e+03 9.995522283652082507e+00 3.289919541267781744e-01
1.239330352228508673e+03 9.677904370290599800e+00 2.684284323913450065e-01
1.239730352228508764e+03 9.856274343729511500e+00 2.742068427865300140e-01
